nodeid,OutAmount,OutValue,OutTransFee,InAmount,InValue,InTransFee,nodelabel
17481,12.0,9882.21,138.21,26.0,6115.59,270.436,0.0
17482,202.0,0.0,20.55,1.0,0.0,6.81,0.0
17483,262.0,0.0,16.89,1.0,0.0,3.3,0.0
17484,20.0,0.0,815.91,90.0,96287.68,832.551,0.0
17485,107.0,8667.24,233.51,107.0,809.78,67.636,0.0
17486,16.0,0.0,189.268,227.0,13114.07,335.205,0.0
17487,20.0,27936.71,317.621,35.0,40255.72,353.368,0.0
17488,28.0,9793.646,562.306,56.0,9170.015,801.153,0.0
17489,41.0,733.49,540.33,3.0,0.0,37.48,0.0
17490,36.0,35734.531,465.905,317.0,49297.52,2858.019,0.0
17491,36.0,4427.202,133.019,26.0,0.0,51.74,0.0
17492,76.0,15286.97,686.401,813.0,70923.63,7741.296,0.0
17493,62.0,2395.72,845.179,13.0,33.25,28.862,0.0
17494,52.0,6031.562,285.979,48.0,8219.446,417.74,0.0
17495,25.0,49899.5,672.64,35.0,24883.729,395.743,0.0
17496,58.0,1584.16,316.959,67.0,8378.995,554.253,0.0
17497,33.0,4657.068,235.417,58.0,13489.37,430.36,0.0
17498,54.0,1866.6,270.73,12.0,403.61,76.345,0.0
17499,71.0,4776.34,702.271,257.0,7027.64,803.319,0.0
17500,271.0,0.0,22.27,1.0,0.0,4.13,0.0
17501,20.0,3441.17,322.266,95.0,2980.075,494.529,0.0
17502,52.0,6553.21,378.925,114.0,21305.115,358.174,0.0
17503,38.0,18059.599,785.835,67.0,2008.67,913.75,0.0
17504,39.0,11976.676,594.572,96.0,18100.95,838.344,0.0
17505,13.0,320.578,93.572,78.0,4947.08,685.478,0.0
17506,35.0,10578.186,333.92,234.0,7728.61,273.133,0.0
17507,59.0,20643.02,859.572,72.0,8318.729,519.186,0.0
17508,278.0,32365.945,565.285,345.0,8838.144,999.661,0.0
17509,107.0,1159.45,537.85,59.0,0.0,57.87,0.0
17510,22.0,14940.913,226.106,123.0,9168.135,259.96,0.0
17511,201.0,0.0,15.27,1.0,0.0,3.74,0.0
17512,86.0,257614.47,1150.51,17.0,2105.68,95.17,0.0
17513,1002.0,0.0,91.2,2.0,0.0,5.6,0.0
17514,38785.0,0.0,17122.29,100.0,0.0,28.96,0.0
17515,49.0,4412.78,402.511,242.0,0.626,624.201,0.0
17516,105.0,43174.703,1351.218,135.0,65211.055,1615.488,0.0
17517,22.0,3484.3,421.325,24.0,2667.56,156.994,0.0
17518,17.0,80089.76,268.885,35.0,22642.275,635.123,0.0
17519,6.0,0.0,16.717,43.0,7281.79,435.232,0.0
17520,10.0,867.79,76.455,45.0,15772.545,477.585,0.0
17521,57.0,204.338,481.491,28.0,0.0,305.015,0.0
17522,31.0,3587.97,412.89,47.0,4272.13,319.105,0.0
17523,250.0,0.0,15.5,3.0,0.0,6.96,0.0
17524,34.0,11934.59,545.705,237.0,9808.375,261.055,0.0
17525,10.0,2548.58,104.35,25.0,0.0,224.631,0.0
17526,123.0,56944.02,1687.973,213.0,28894.459,2442.473,0.0
17527,38.0,12451.85,488.457,43.0,9426.315,362.947,0.0
17528,23.0,12586.41,361.56,27.0,2773.38,281.723,0.0
17529,167.0,14877.367,1089.703,249.0,21673.82,1218.991,0.0
17530,29.0,31641.875,320.692,65.0,29398.534,706.494,0.0
17531,66.0,10600.716,546.97,63.0,6199.95,480.71,0.0
17532,123.0,6843.011,1267.351,189.0,15415.805,1046.076,0.0
17533,26.0,7384.555,311.695,46.0,5756.63,889.069,0.0
17534,201.0,0.0,17.01,1.0,0.0,3.47,0.0
17535,35.0,9727.59,382.88,36.0,15994.36,496.457,0.0
17536,19.0,4064.308,288.144,421.0,4903.01,424.079,0.0
17537,16.0,6495.99,213.595,33.0,15320.86,246.427,0.0
17538,11.0,17016.57,295.11,53.0,66306.62,1735.291,0.0
17539,27.0,7541.545,351.155,42.0,18101.285,519.785,0.0
17540,24.0,20180.365,259.285,28.0,10493.19,431.187,0.0
17541,126.0,6055.956,738.855,311.0,6083.264,876.431,0.0
17542,15.0,7872.36,147.33,44.0,12591.09,352.235,0.0
17543,13.0,10694.383,190.328,22.0,17996.01,251.548,0.0
17544,1001.0,0.0,121.77,100.0,0.0,16.5,0.0
17545,44.0,12698.94,474.989,59.0,10038.947,500.579,0.0
17546,28.0,82496.255,377.6,28.0,23771.753,207.502,0.0
17547,24.0,8871.47,796.49,52.0,7616.27,716.37,0.0
17548,105.0,964.82,223.38,47.0,0.0,57.12,0.0
17549,140.0,4517.972,1950.859,38.0,8449.31,264.661,0.0
17550,110.0,46845.939,1653.006,124.0,34035.175,2320.407,0.0
17551,1001.0,12016.4,2968.735,547.0,4081.104,673.787,0.0
17552,24.0,7658.245,306.552,38.0,6251.34,560.201,0.0
17553,28.0,2820.04,221.108,59.0,3890.484,471.097,0.0
17554,22.0,2823.97,358.47,22.0,10894.78,483.7,0.0
17555,526.0,0.0,100.41,44.0,11168.5,454.899,0.0
17556,42.0,7117.81,221.328,46.0,2807.22,299.114,0.0
17557,68.0,22081.11,1059.173,54.0,10483.035,1150.841,0.0
17558,0.0,0.0,0.0,3202.0,0.194,59835.149,0.0
17559,79.0,24658.818,1402.403,66.0,16510.32,699.907,0.0
17560,148.0,1250.31,518.101,192.0,16168.07,417.638,0.0
17561,19.0,614.07,155.25,27.0,2231.325,167.807,0.0
17562,201.0,0.0,15.54,1.0,0.0,4.84,0.0
17563,106.0,112.38,801.92,56.0,911.025,166.985,0.0
17564,8791.0,0.0,24594.59,36.0,0.0,50.96,0.0
17565,21.0,7138.958,347.77,335.0,8047.422,308.656,0.0
17566,201.0,0.0,14.8,1.0,0.0,3.62,0.0
17567,65.0,5052.43,1456.106,80.0,0.0,374.11,0.0
17568,201.0,0.0,12.37,1.0,0.0,4.05,0.0
17569,17.0,1805.09,397.18,20.0,4668.87,235.724,0.0
17570,40.0,2160.68,323.75,27.0,641.28,252.42,0.0
17571,50.0,0.0,484.38,17.0,0.0,64.81,0.0
17572,21.0,9114.71,191.06,127.0,15414.19,274.958,0.0
17573,202.0,0.0,17.25,1.0,0.0,4.13,0.0
17574,143.0,27377.88,5754.54,111.0,620.075,1729.825,0.0
17575,43.0,12178.215,818.723,54.0,8093.403,467.561,0.0
17576,11.0,1314.1,184.669,33.0,20739.535,392.122,0.0
17577,527.0,0.0,1426.87,21.0,376.22,112.392,0.0
17578,26.0,5069.442,307.818,20.0,7544.49,292.084,0.0
17579,8.0,3892.25,101.96,27.0,1679.855,305.319,0.0
17580,62.0,23202.08,1788.522,43.0,0.0,773.408,0.0
17581,44.0,10990.78,1236.61,244.0,0.0,5410.52,0.0
17582,8.0,0.0,164.455,61.0,43890.59,595.738,0.0
17583,46.0,4259.77,1202.015,67.0,73735.915,985.716,0.0
17584,99.0,33620.406,1828.593,141.0,47063.349,1609.923,0.0
17585,36.0,26499.48,573.965,251.0,29549.22,1656.47,0.0
17586,34.0,15169.12,666.445,38.0,17324.65,334.848,0.0
17587,198.0,22879.427,1108.56,292.0,9698.013,1542.063,0.0
17588,9.0,2187.31,131.97,30.0,14630.36,663.688,0.0
17589,56.0,8830.82,589.44,42.0,3694.991,832.71,0.0
17590,12.0,349.05,216.895,159.0,2902.005,256.533,0.0
17591,104.0,69456.152,810.847,94.0,24850.485,584.716,0.0
17592,20.0,10316.03,451.17,27.0,9082.656,551.519,0.0
17593,201.0,0.0,15.83,1.0,0.0,3.71,0.0
17594,57.0,19107.137,1090.876,138.0,12222.01,3053.853,0.0
17595,7.0,642.535,116.24,59.0,21276.265,500.659,0.0
17596,25.0,11631.21,739.21,27.0,2427.85,617.7,0.0
17597,70.0,842.85,186.345,96.0,7401.792,330.804,0.0
17598,41.0,10903.96,635.595,42.0,27724.085,674.222,0.0
17599,13.0,6190.731,222.342,122.0,6626.6,2196.531,0.0
17600,524.0,477.16,1609.1,23.0,0.0,97.418,0.0
17601,144.0,15487.64,2545.624,100.0,19391.81,570.635,0.0
17602,32.0,8224.177,439.326,28.0,5813.205,866.29,0.0
17603,28.0,1678.97,302.43,42.0,3023.06,516.111,0.0
17604,63.0,187123.22,977.73,100.0,84176.269,486.979,0.0
17605,201.0,0.0,16.75,1.0,0.0,6.07,0.0
17606,85.0,50363.049,946.706,106.0,70923.578,1659.53,0.0
17607,16.0,1626.689,212.186,21.0,756.71,311.565,0.0
17608,519.0,10183.93,2596.58,452.0,0.0,1296.48,0.0
17609,201.0,0.0,16.57,1.0,0.0,4.26,0.0
17610,34.0,10570.2,712.975,38.0,6080.225,430.179,0.0
17611,0.0,0.0,0.0,59.0,25720.28,178.476,0.0
17612,39.0,13284.89,395.199,62.0,16219.065,365.306,0.0
17613,23.0,7878.9,372.055,34.0,4710.74,435.525,0.0
17614,190.0,7929.34,6941.25,0.0,0.0,0.0,0.0
17615,184.0,68.12,408.258,274.0,0.0,27.149,0.0
17616,38.0,1448.68,165.125,62.0,3188.225,237.436,0.0
17617,30.0,18003.895,442.825,66.0,2338.65,547.461,0.0
17618,309.0,23368.53,2490.19,209.0,0.0,1781.063,0.0
17619,26.0,48793.585,449.42,234.0,11928.97,230.527,0.0
17620,30.0,6208.29,339.31,34.0,9756.29,331.733,0.0
17621,5.0,44.1,114.11,99.0,2271.61,206.596,0.0
17622,6.0,333.6,9.035,50.0,12130.01,303.344,0.0
17623,33.0,23911.279,163.631,74.0,14917.16,161.972,0.0
17624,23.0,1290.18,231.481,74.0,986.366,1141.603,0.0
17625,31.0,8901.287,341.135,59.0,14523.865,840.243,0.0
17626,28.0,7451.83,547.225,30.0,9633.82,392.909,0.0
17627,49.0,0.0,294.58,71.0,28813.0,581.547,0.0
17628,47.0,0.0,2402.44,4.0,0.0,11.66,0.0
17629,42.0,24955.545,663.176,95.0,57333.594,734.225,0.0
17630,30.0,10386.242,494.395,135.0,48514.758,866.919,0.0
17631,344.0,0.0,3720.58,44.0,0.0,102.37,0.0
17632,262.0,0.0,16.36,1.0,0.0,3.28,0.0
17633,135.0,4002.57,305.122,142.0,3034.16,947.892,0.0
17634,20.0,5914.259,387.445,34.0,4876.526,394.454,0.0
17635,60.0,77475.34,1091.05,57.0,79319.9,442.824,0.0
17636,112.0,14640.148,463.432,114.0,10922.84,191.492,0.0
17637,90.0,1919.79,966.525,301.0,72796.96,1220.934,0.0
17638,210.0,0.0,23.55,1.0,0.0,4.76,0.0
17639,187.0,0.0,15.97,104.0,0.0,13.079,0.0
17640,77.0,6815.51,933.72,55.0,0.0,254.45,0.0
17641,179.0,24266.855,3108.715,300.0,11070.81,1630.208,0.0
17642,46.0,13194.23,269.754,75.0,23487.904,605.77,0.0
17643,25.0,10723.63,435.195,15.0,1127.9,186.191,0.0
17644,32.0,14226.148,410.085,78.0,13209.32,1082.112,0.0
17645,0.0,0.0,0.0,60.0,7459.89,665.39,0.0
17646,30.0,23843.69,264.295,61.0,71811.37,309.133,0.0
17647,32.0,1668.95,486.97,29.0,5763.368,256.266,0.0
17648,45.0,751.35,189.14,46.0,5872.385,385.15,0.0
17649,25.0,0.0,1136.41,59.0,12100.595,845.73,0.0
17650,226.0,33669.8,4853.141,431.0,286511.595,2124.196,0.0
17651,1.0,0.0,18.73,35.0,5245.39,663.491,0.0
17652,47.0,68130.99,747.635,54.0,67152.8,658.581,0.0
17653,19.0,12989.13,256.55,24.0,12969.05,243.605,0.0
17654,1001.0,0.0,109.42,1.0,0.0,5.0,0.0
17655,34.0,24740.262,371.702,48.0,8428.769,614.874,0.0
17656,27.0,60067.55,454.335,37.0,18667.67,434.41,0.0
17657,28.0,9055.4,621.055,48.0,2785.46,609.611,0.0
17658,187.0,3137.0,720.985,290.0,735.61,1008.765,0.0
17659,229.0,0.0,12.05,1.0,0.0,3.28,0.0
17660,39.0,15028.065,563.392,36.0,13367.52,538.265,0.0
17661,132.0,13304.072,1275.808,171.0,17032.164,1263.325,0.0
17662,66.0,5327.75,435.212,69.0,3039.57,807.025,0.0
17663,1113.0,26526.45,5123.035,487.0,438.22,748.03,0.0
17664,225.0,5813.67,287.22,134.0,10351.63,570.544,0.0
17665,18.0,10678.57,164.435,22.0,9378.325,281.935,0.0
17666,21.0,3997.105,482.928,20.0,1401.245,266.61,0.0
17667,19.0,2110.237,108.405,59.0,3078.91,501.015,0.0
17668,33.0,6826.316,156.79,5.0,738.01,50.11,0.0
17669,98.0,30666.609,1959.767,114.0,29769.16,2108.878,0.0
17670,25.0,8797.84,292.116,31.0,56408.67,289.839,0.0
17671,187.0,0.0,565.31,165.0,0.0,384.692,0.0
17672,177.0,1681.1,454.35,240.0,3738.13,1200.189,0.0
17673,263.0,44079.62,5941.503,90.0,50852.92,1510.351,0.0
17674,80.0,1314.05,77.015,86.0,37262.275,402.011,0.0
17675,24.0,5674.236,566.354,16.0,3676.71,239.159,0.0
17676,601.0,0.0,78.33,1.0,0.0,20.01,0.0
17677,20.0,8809.741,253.411,39.0,7447.505,996.32,0.0
17678,27.0,18369.335,289.195,72.0,7193.8,450.972,0.0
17679,37.0,420.47,67.29,5.0,0.0,5.69,0.0
17680,223.0,69044.505,3703.365,155.0,2049.5,1260.5,0.0
17681,84.0,2978.375,308.092,152.0,781.9,419.351,0.0
17682,87.0,18796.465,1546.915,49.0,16532.105,296.554,0.0
17683,50.0,21087.5,452.35,62.0,17720.88,493.763,0.0
17684,250.0,0.0,15.12,2.0,0.0,5.19,0.0
17685,17.0,810.025,138.84,46.0,4888.025,356.116,0.0
17686,15.0,5064.775,232.85,38.0,1289.055,189.311,0.0
17687,229.0,0.0,19.49,1.0,0.0,4.75,0.0
17688,0.0,0.0,0.0,37.0,22383.34,913.25,0.0
17689,19.0,3380.475,178.273,56.0,5931.638,1024.966,0.0
17690,37.0,1421.01,531.99,54.0,7935.64,588.64,0.0
17691,24.0,7565.425,363.375,46.0,2587.48,735.013,0.0
17692,108.0,28183.86,4576.23,86.0,2820.415,804.423,0.0
17693,201.0,0.0,14.89,1.0,0.0,3.64,0.0
17694,100.0,84442.11,404.98,233.0,150753.75,2036.914,0.0
17695,54.0,18088.085,662.895,263.0,22987.323,583.077,0.0
17696,18.0,1787.159,169.928,42.0,7465.166,769.437,0.0
17697,39.0,4552.37,245.695,99.0,7125.895,649.429,0.0
17698,28.0,3894.696,127.553,74.0,10521.91,606.605,0.0
17699,67.0,95121.69,840.56,44.0,54342.14,415.773,0.0
17700,35.0,22384.745,760.269,45.0,10729.225,1047.239,0.0
17701,154.0,0.0,1199.91,12.0,0.0,88.81,0.0
17702,65.0,12359.099,626.262,50.0,13782.06,543.622,0.0
17703,14.0,11942.75,54.516,47.0,57820.29,494.302,0.0
17704,374.0,0.0,1051.91,18.0,0.0,84.552,0.0
17705,20.0,5552.58,271.96,31.0,9972.795,376.222,0.0
17706,62.0,9483.238,954.217,96.0,11257.957,1059.898,0.0
17707,45.0,0.0,119.75,9.0,0.0,27.745,0.0
17708,43.0,607.88,64.607,79.0,5088.39,714.831,0.0
17709,23.0,2044.11,292.8,574.0,18034.524,1561.059,0.0
17710,45.0,4801.675,526.895,7.0,798.02,96.686,0.0
17711,196.0,156668.8,2590.61,25.0,7597.76,125.14,0.0
17712,221.0,45489.4,1487.14,118.0,0.0,1665.36,0.0
17713,47.0,22876.695,838.25,100.0,15474.128,728.998,0.0
17714,38.0,5305.59,453.925,44.0,2547.585,417.77,0.0
17715,59.0,24250.437,715.715,45.0,29580.125,674.935,0.0
17716,9.0,3555.556,301.986,153.0,4694.42,855.136,0.0
17717,20.0,2187.33,249.16,85.0,4768.345,798.994,0.0
17718,0.0,0.0,0.0,63.0,0.0,1144.74,0.0
17719,15.0,9230.21,227.874,32.0,4996.48,526.043,0.0
17720,42.0,742.88,659.54,45.0,37827.53,932.421,0.0
17721,70.0,25466.704,978.934,50.0,21973.93,668.865,0.0
17722,16.0,8485.32,378.83,24.0,6698.23,605.35,0.0
17723,14.0,7171.725,261.28,21.0,3652.878,444.332,0.0
17724,21.0,17552.778,146.772,130.0,41466.805,918.316,0.0
17725,34.0,18863.202,701.205,35.0,20815.655,483.909,0.0
17726,201.0,0.0,21.32,1.0,0.0,4.27,0.0
17727,1001.0,0.0,86.99,2.0,0.0,6.05,0.0
17728,829.0,10238.766,3198.373,5176.0,0.0,3167.22,0.0
17729,15.0,9111.205,334.62,20.0,3036.81,336.09,0.0
17730,465.0,19031.9,5518.944,118.0,4912.99,584.395,0.0
17731,24.0,16689.365,407.695,29.0,8894.88,1869.189,0.0
17732,14.0,5076.1,269.955,26.0,6078.25,355.039,0.0
17733,25.0,3220.899,257.645,67.0,13709.506,568.338,0.0
17734,4.0,0.0,5.395,36.0,2471.465,359.471,0.0
17735,19.0,16829.54,397.9,51.0,3366.678,446.217,0.0
17736,38.0,0.0,104.84,28.0,0.0,82.06,0.0
17737,47.0,7545.86,521.33,56.0,8582.49,504.567,0.0
17738,201.0,0.0,12.76,1.0,0.0,3.75,0.0
17739,8.0,0.0,60.328,81.0,33709.148,329.223,0.0
17740,21.0,10931.177,250.098,37.0,7729.16,434.93,0.0
17741,201.0,0.0,12.79,1.0,0.0,2.45,0.0
17742,36.0,21101.538,657.69,61.0,10494.955,1022.479,0.0
17743,34.0,17720.58,418.29,67.0,11399.494,813.357,0.0
17744,31.0,2057.56,536.39,12.0,118.92,98.356,0.0
17745,30.0,12940.385,501.69,29.0,8064.965,540.24,0.0
17746,35.0,9031.767,321.063,59.0,19922.67,684.879,0.0
17747,391.0,3863.03,1147.215,252.0,0.0,670.74,0.0
17748,33.0,14933.6,474.815,127.0,23215.21,347.764,0.0
17749,35.0,30887.909,655.449,18.0,5013.1,68.072,0.0
17750,23.0,35944.92,350.143,32.0,16087.044,229.098,0.0
17751,32.0,7419.98,440.985,103.0,9426.6,858.635,0.0
17752,384.0,0.0,803.613,501.0,15945.785,1284.092,0.0
17753,39.0,27419.47,368.095,158.0,10139.607,762.285,0.0
17754,38.0,83034.438,486.582,55.0,39270.17,411.192,0.0
17755,37.0,49796.505,618.99,39.0,61649.21,469.536,0.0
17756,19.0,29889.805,271.76,24.0,13458.23,224.689,0.0
17757,9.0,5093.615,58.662,40.0,1891.245,516.79,0.0
17758,0.0,0.0,0.0,37.0,168907.56,460.44,0.0
17759,1002.0,0.0,149.37,1.0,0.0,7.57,0.0
17760,52.0,4745.76,550.277,60.0,1787.991,979.82,0.0
17761,23.0,13135.42,624.115,148.0,8684.265,908.866,0.0
17762,31.0,20326.565,325.043,76.0,9389.065,606.898,0.0
17763,57.0,18115.27,529.35,48.0,26279.188,357.528,0.0
17764,0.0,0.0,0.0,103.0,1675.56,377.99,0.0
17765,32.0,0.0,286.67,32.0,15122.9,219.365,0.0
17766,84.0,46053.072,1346.187,82.0,29542.635,1533.39,0.0
17767,32.0,25638.514,662.483,29.0,26319.1,773.603,0.0
17768,42.0,6734.5,577.515,37.0,3567.555,373.903,0.0
17769,29.0,6796.812,224.742,41.0,2678.35,128.461,0.0
17770,279.0,0.0,41.629,357.0,0.0,30.718,0.0
17771,293.0,0.0,22.53,1.0,0.0,3.29,0.0
17772,20.0,1970.61,121.675,26.0,6271.99,236.078,0.0
17773,1460.0,16690.087,758.916,66.0,29932.41,1111.032,0.0
17774,44.0,5113.39,676.41,10.0,328.24,130.684,0.0
17775,59.0,15551.335,644.971,56.0,10874.48,505.68,0.0
17776,239.0,28544.625,2262.315,21.0,1564.045,221.515,0.0
17777,217.0,10050.035,1745.995,427.0,8508.059,4291.316,0.0
17778,28.0,26624.965,560.995,41.0,19780.795,480.476,0.0
17779,1385.0,418877.45,12814.475,523.0,101737.484,3957.227,0.0
17780,16.0,7641.005,192.36,36.0,8884.415,636.736,0.0
17781,9.0,5101.98,51.93,28.0,183.94,158.466,0.0
17782,41.0,24012.442,725.628,48.0,23967.449,385.218,0.0
17783,168.0,1008.13,560.35,79.0,759.45,123.945,0.0
17784,119.0,23450.44,409.194,69.0,4890.866,506.518,0.0
17785,1744.0,36164.713,815.263,2516.0,49240.755,1149.893,0.0
17786,4.0,239.16,82.875,38.0,28098.96,112.854,0.0
17787,164.0,0.0,12.67,1.0,0.0,7.13,0.0
17788,208.0,36670.93,2129.135,42.0,1023.74,58.906,0.0
17789,75.0,264.7,579.78,63.0,268.25,451.43,0.0
17790,27.0,5538.06,909.72,45.0,7721.435,1528.395,0.0
17791,95.0,10661.312,924.762,65.0,34108.77,468.286,0.0
17792,26.0,3610.69,359.73,39.0,485.19,255.16,0.0
17793,33.0,31757.46,518.73,28.0,13825.93,730.815,0.0
17794,61.0,0.0,4.7,1.0,0.0,3.33,0.0
17795,34.0,5566.99,134.29,29.0,14320.18,275.42,0.0
17796,61.0,44165.35,743.695,124.0,20540.103,1307.449,0.0
17797,211.0,0.0,22.28,1.0,0.0,5.31,0.0
17798,96.0,34695.3,1033.812,177.0,40895.445,1057.342,0.0
17799,897.0,0.0,11840.43,272.0,0.0,2256.01,0.0
17800,177.0,0.0,846.06,104.0,0.0,259.613,0.0
17801,12.0,3357.453,131.37,119.0,5797.22,306.235,0.0
17802,108.0,280581.21,1116.59,44.0,0.0,31.843,0.0
17803,26.0,33567.338,392.723,28.0,15823.973,308.588,0.0
17804,26.0,22720.47,358.13,34.0,1909.16,571.725,0.0
17805,200.0,72959.52,2488.408,160.0,107673.635,1826.264,0.0
17806,42.0,860.4,271.75,20.0,0.0,65.56,0.0
17807,234.0,6252.707,676.918,65.0,5200.95,531.94,0.0
17808,28.0,16980.141,351.478,40.0,10976.28,440.561,0.0
17809,192.0,14397.614,2965.406,335.0,58675.255,2432.786,0.0
17810,81.0,18015.764,644.335,189.0,33070.745,1170.796,0.0
17811,35.0,2906.19,154.75,56.0,22012.39,353.319,0.0
17812,31.0,58869.75,737.93,24.0,27537.81,237.495,0.0
17813,13.0,4941.15,251.903,47.0,9494.215,619.276,0.0
17814,70.0,621.88,327.04,152.0,5017.84,324.375,0.0
17815,12.0,2484.8,298.055,28.0,11074.105,638.295,0.0
17816,7.0,14669.47,45.92,28.0,3003.925,209.515,0.0
17817,19.0,9279.46,542.57,12.0,9707.595,229.365,0.0
17818,59.0,6300.142,259.522,61.0,12594.85,251.846,0.0
17819,117.0,4840.66,663.6,148.0,8429.293,1833.253,0.0
17820,10.0,32131.47,68.15,34.0,44248.68,315.81,0.0
17821,177.0,78398.885,1862.973,154.0,39111.325,1406.412,0.0
17822,47.0,461782.01,1348.73,9.0,0.0,13.849,0.0
17823,36.0,14997.97,384.38,64.0,1797.213,481.837,0.0
17824,426.0,127008.65,2686.292,188.0,3291.41,423.962,0.0
17825,21.0,426.391,288.88,22.0,928.18,352.0,0.0
17826,35.0,11435.22,576.83,45.0,8657.415,1026.55,0.0
17827,202.0,0.0,20.47,1.0,0.0,6.78,0.0
17828,16.0,7556.93,890.48,16.0,311.01,158.01,0.0
17829,52.0,29596.45,1089.067,187.0,23706.668,896.857,0.0
17830,201.0,0.0,11.79,1.0,0.0,5.08,0.0
17831,201.0,0.0,21.46,1.0,0.0,3.88,0.0
17832,22.0,8553.404,419.941,15.0,3707.19,132.294,0.0
17833,33.0,1800.845,222.442,42.0,5203.935,324.1,0.0
17834,31.0,13423.305,607.932,38.0,19554.975,360.427,0.0
17835,44.0,28785.71,535.285,51.0,22548.44,814.732,0.0
17836,1579.0,84921.15,5565.19,110.0,5394.742,491.684,0.0
17837,30.0,7793.535,359.825,27.0,5595.337,536.271,0.0
17838,28.0,23961.17,463.56,26.0,15516.19,361.497,0.0
17839,45.0,14072.692,164.077,78.0,23706.82,491.782,0.0
17840,19.0,11586.622,246.733,67.0,24619.48,692.621,0.0
17841,67.0,13889.92,1259.325,74.0,37953.016,851.163,0.0
17842,20.0,10092.995,315.19,32.0,9126.015,245.949,0.0
17843,152.0,4480.455,1146.755,305.0,6369.695,632.089,0.0
17844,61.0,901.89,743.99,23.0,175.67,121.417,0.0
17845,129.0,3237.22,1547.51,52.0,69.11,733.86,0.0
17846,37.0,10358.845,733.312,46.0,2187.5,559.913,0.0
17847,74.0,53545.266,1471.471,151.0,45939.533,1523.426,0.0
17848,0.0,0.0,0.0,21464.0,0.0,2018.183,0.0
17849,47.0,2344.32,740.883,459.0,3705.555,557.681,0.0
17850,119.0,865.43,201.198,117.0,25686.141,1531.805,0.0
17851,58.0,3334.33,455.703,48.0,3303.52,579.729,0.0
17852,154.0,32203.23,556.235,332.0,21380.185,883.468,0.0
17853,84.0,7043.855,587.511,135.0,9014.662,762.653,0.0
17854,27.0,56062.04,307.61,27.0,0.0,418.29,0.0
17855,32.0,7842.33,441.66,82.0,13163.35,367.465,0.0
17856,20.0,5921.21,852.035,60.0,17453.36,1663.175,0.0
17857,25.0,5750.75,139.769,53.0,13854.977,190.966,0.0
17858,14.0,1407.282,88.418,51.0,18631.725,396.334,0.0
17859,35.0,3638.03,614.445,28.0,12769.74,586.15,0.0
17860,18.0,8077.38,163.805,34.0,4205.869,192.9,0.0
17861,38.0,32281.94,691.985,43.0,13236.16,991.21,0.0
17862,346.0,0.0,2687.09,359.0,0.0,4107.94,0.0
17863,23.0,1999.23,223.5,106.0,7391.15,440.02,0.0
17864,86.0,21653.943,1450.343,66.0,26622.594,1387.253,0.0
17865,367.0,17214.93,2446.865,608.0,29727.707,2675.721,0.0
17866,12.0,27972.68,326.23,21.0,14358.465,389.166,0.0
17867,73.0,28320.672,1619.228,111.0,47085.367,1486.49,0.0
17868,115.0,36352.47,1458.871,208.0,34338.79,1521.493,0.0
17869,127.0,0.0,8.587,243.0,0.0,33.271,0.0
17870,756.0,78979.63,2016.69,64.0,0.0,139.76,0.0
17871,20.0,5887.61,245.071,888.0,18331.68,631.675,0.0
17872,69.0,3969.432,1063.289,68.0,15801.99,596.69,0.0
17873,60.0,12632.81,800.077,68.0,22112.22,392.542,0.0
17874,77.0,13468.81,1330.191,15.0,0.0,42.455,0.0
17875,0.0,0.0,0.0,186.0,2631.57,786.516,0.0
17876,202.0,0.0,16.65,1.0,0.0,4.44,0.0
17877,1429.0,7261.2,331.334,1436.0,4084.436,225.525,0.0
17878,45.0,4845.173,548.174,55.0,4765.25,701.652,0.0
17879,26.0,38222.19,338.26,39.0,4355.79,390.673,0.0
17880,73.0,20991.681,1434.675,63.0,18010.227,933.779,0.0
17881,119.0,0.0,611.058,159.0,7316.63,2288.329,0.0
17882,189.0,12733.27,3874.67,11.0,0.0,54.618,0.0
17883,30.0,0.0,80.72,17.0,1097.5,101.78,0.0
17884,577.0,8433.455,5259.04,399.0,2236.916,1193.916,0.0
17885,150.0,120182.861,2851.114,288.0,39418.525,2613.01,0.0
17886,33.0,7755.207,502.233,35.0,3587.385,493.918,0.0
17887,33.0,2337.07,742.24,12.0,749.498,181.878,0.0
17888,20.0,14004.8,184.68,21.0,11447.68,275.76,0.0
17889,28.0,15376.39,255.735,33.0,12350.28,350.884,0.0
17890,99.0,0.0,481.99,14.0,0.0,105.326,0.0
17891,29.0,1804.305,341.625,20.0,8647.915,142.696,0.0
17892,49.0,58611.27,951.252,67.0,90250.363,526.391,0.0
17893,51.0,8302.49,694.99,48.0,3005.7,462.69,0.0
17894,41.0,0.0,8.84,77.0,3078.01,175.02,0.0
17895,1571.0,0.0,3968.55,81.0,0.0,280.85,0.0
17896,211.0,0.0,21.56,1.0,0.0,5.21,0.0
17897,29.0,8315.66,469.55,25.0,3927.375,806.54,0.0
17898,201.0,0.0,21.49,1.0,0.0,3.89,0.0
17899,57.0,5081.255,821.315,89.0,6966.587,2806.625,0.0
17900,31.0,5194.03,134.013,184.0,306.15,650.633,0.0
17901,201.0,0.0,15.04,1.0,0.0,2.51,0.0
17902,36.0,12015.791,517.446,106.0,3961.78,512.016,0.0
17903,61.0,17372.267,985.008,62.0,207.1,442.506,0.0
17904,20.0,10840.81,248.233,52.0,17767.36,362.976,0.0
